,organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,node_type,glb file of single organs,Ref/1,Ref/1/ID
4131,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_b,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4132,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_c,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4133,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_d,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4134,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_e,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4135,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_f,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4136,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_g,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4137,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_h,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4138,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_i,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4139,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_j,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4140,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_L_k,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_L,,
4141,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R,renal pyramid,UBERON:0004200,organizational,VH_F_Kidney_R,,
4142,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_a,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4143,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_b,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4144,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_c,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4145,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_d,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4146,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_e,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4147,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_f,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4148,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_g,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4149,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_h,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4150,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_i,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4151,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_pyramid_R_j,renal pyramid,UBERON:0004200,mesh,VH_F_Kidney_R,,
4152,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L,renal pyramid,UBERON:0004200,organizational,VH_M_Kidney_L,,
4153,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_a,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4154,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_b,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4155,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_c,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4156,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_d,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4157,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_e,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4158,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_f,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4159,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_g,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4160,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_h,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4161,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_pyramid_L_i,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_L,,
4162,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_pyramid_R,renal pyramid,UBERON:0004200,organizational,VH_M_Kidney_R,,
4163,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_pyramid_a,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_R,,
4164,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_pyramid_b,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_R,,
4165,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_pyramid_c,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_R,,
4166,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_pyramid_d,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_R,,
4167,Left kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,636.392,0.001378127850328618,31,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_pyramid_e,renal pyramid,UBERON:0004200,mesh,VH_M_Kidney_R,,
