gene_label,ct_label,as_label,avg_mean_gene_expr,cell_instance_count,dataset_count,as,ct,gene
CCL22,plasmacytoid dendritic cell,lung,3.060747751,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000784,https://purl.org/ccf/ASCTB-TEMP_ccl22
CCL22,plasmacytoid dendritic cell,Right posterior basal bronchopulmonary segment,3.060747751,2,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000784,https://purl.org/ccf/ASCTB-TEMP_ccl22
CCL22,"dendritic cell, human",lung,2.877477169,93,8,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/10621
CCL22,innate lymphoid cell,thymus,2.272059573,29,2,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0001065,https://purl.org/ccf/ASCTB-TEMP_ccl22
CCL22,B cell,thymus,2.025687703,528,3,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000236,https://purl.org/ccf/ASCTB-TEMP_ccl22
CCL22,"CD4-positive, alpha-beta T cell",lung,1.565041657,7,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_ccl22
CCL22,respiratory basal cell,lung,0.3541111946,51,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002633,http://identifiers.org/hgnc/10621
CCL22,"plasmacytoid dendritic cell, human",lung,0.2416666709,29,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/10621
CCL22,"plasmacytoid dendritic cell, human",Medial bronchopulmonary segment,0.2416666709,29,2,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/10621
CCL22,small intestine goblet cell,small intestine,0.01239937593,357,1,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_1000495,https://purl.org/ccf/ASCTB-TEMP_ccl22
CCL5,"naive thymus-derived CD8-positive, alpha-beta T cell",blood,11.49882804,574,9,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000900,http://identifiers.org/hgnc/10632
CCL5,natural killer cell,bone marrow,8.085021973,23,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta memory T cell",blood,7.852873704,5906,312,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000909,http://identifiers.org/hgnc/10632
CCL5,gamma-delta T cell,blood,7.612545895,69383,1399,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/10632
CCL5,"effector CD8-positive, alpha-beta T cell",blood,7.199558079,624029,2206,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001050,http://identifiers.org/hgnc/10632
CCL5,natural killer cell,blood,7.117048337,102069,396,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/10632
CCL5,erythroid lineage cell,blood,5.969803333,4,2,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000764,http://identifiers.org/hgnc/10632
CCL5,mature NK T cell,blood vasculature,5.59795463,7,2,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD4-positive, alpha-beta cytotoxic T cell",blood,5.523633839,52518,873,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000934,http://identifiers.org/hgnc/10632
CCL5,neutrophil,bone marrow,5.079877785,3,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000775,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,platelet,blood,4.940163554,10760,283,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000233,http://identifiers.org/hgnc/10632
CCL5,common myeloid progenitor,bone marrow,4.910219243,24,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000049,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,platelet,blood,4.842003728,10406,278,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000233,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,uterus,4.7910126,23,1,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,bone marrow,4.759270157,175,5,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",bone marrow,4.73227844,48325,48,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,lung,4.534320233,6449,62,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",large intestine,4.433457696,11679,91,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",lung,4.406230965,215623,387,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD4-positive, alpha-beta T cell",eye,4.310989458,2,1,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta cytotoxic T cell",left thymus lobe,4.266806602,714,4,http://purl.obolibrary.org/obo/UBERON_0005457,http://purl.obolibrary.org/obo/CL_0000794,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta cytotoxic T cell",right thymus lobe,4.266806602,714,4,http://purl.obolibrary.org/obo/UBERON_0005469,http://purl.obolibrary.org/obo/CL_0000794,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",small intestine,4.248195144,17373,38,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mucosal invariant T cell,blood,4.245403097,49879,878,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000940,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta T cell",trachea,4.239735815,5016,16,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,classical monocyte,blood,4.173970368,3,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000860,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",jejunum,4.169859235,70,2,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",duodenal ampulla,4.158992808,638,2,http://purl.obolibrary.org/obo/UBERON_0013644,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,liver,4.070988833,4607,13,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,T cell,liver,4.043399968,1486,10,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,platelet,bone marrow,4.032387495,22,2,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000233,http://identifiers.org/hgnc/10632
CCL5,mature NK T cell,central zone of prostate,4.031283646,538,1,http://purl.obolibrary.org/obo/UBERON_8410027,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,transition zone of prostate,4.031283646,538,1,http://purl.obolibrary.org/obo/UBERON_8410025,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,prostate gland,4.031283646,538,1,http://purl.obolibrary.org/obo/UBERON_0002367,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,Seminal colliculus,4.031283646,538,1,http://purl.org/sig/ont/fma/fma19719,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,apex of prostate,4.031283646,538,1,http://purl.obolibrary.org/obo/UBERON_0035441,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,seminal vesicle,4.031283646,538,1,http://purl.obolibrary.org/obo/UBERON_0000998,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,peripheral zone of prostate,4.031283646,538,1,http://purl.obolibrary.org/obo/UBERON_8410026,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",Duodenum,4.012975041,675,3,http://purl.org/sig/ont/fma/fma7206,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,mammary lobe,3.996019784,12,1,http://purl.obolibrary.org/obo/UBERON_0018140,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,Interlobar adipose tissue of left mammary gland,3.996019784,12,1,http://purl.org/sig/ont/fma/fma73166,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,mammary gland,3.996019784,12,1,http://purl.obolibrary.org/obo/UBERON_0001911,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,main lactiferous duct,3.996019784,12,1,http://purl.obolibrary.org/obo/UBERON_0015134,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",hepatic flexure of colon,3.977733472,587,3,http://purl.obolibrary.org/obo/UBERON_0022277,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",ascending colon,3.977733472,587,3,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"naive thymus-derived CD8-positive, alpha-beta T cell",skin of body,3.929573611,190,4,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000900,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",ileum,3.872468844,1091,2,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,type I NK T cell,blood,3.77626425,183782,1727,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000921,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"effector CD8-positive, alpha-beta T cell",lung,3.750724362,932,65,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0001050,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",Descending part of duodenum,3.720939507,37,1,http://purl.org/sig/ont/fma/fma14928,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",Ascending part of duodenum,3.720939507,37,1,http://purl.org/sig/ont/fma/fma14930,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",peripheral zone of prostate,3.704872302,1298,1,http://purl.obolibrary.org/obo/UBERON_8410026,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",apex of prostate,3.704872302,1298,1,http://purl.obolibrary.org/obo/UBERON_0035441,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",Seminal colliculus,3.704872302,1298,1,http://purl.org/sig/ont/fma/fma19719,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",central zone of prostate,3.704872302,1298,1,http://purl.obolibrary.org/obo/UBERON_8410027,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",seminal vesicle,3.704872302,1298,1,http://purl.obolibrary.org/obo/UBERON_0000998,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",transition zone of prostate,3.704872302,1298,1,http://purl.obolibrary.org/obo/UBERON_8410025,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",caecum,3.682681689,16,1,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,T cell,trachea,3.638389052,131,1,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,dendritic cell,eye,3.618740658,4330,47,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000451,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature NK T cell,kidney,3.592168744,54228,71,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000814,http://identifiers.org/hgnc/10632
CCL5,mature NK T cell,blood,3.564110379,116095,569,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",sigmoid colon,3.447659567,904,3,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",rectum,3.447659567,904,3,http://purl.obolibrary.org/obo/UBERON_0001052,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,innate lymphoid cell,bone marrow,3.421277523,37,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0001065,http://identifiers.org/hgnc/10632
CCL5,mature NK T cell,thymus,3.417639959,108,2,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta cytotoxic T cell",thymus,3.279097792,4697,33,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000794,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,T cell,body of pancreas,3.266777626,629,1,http://purl.obolibrary.org/obo/UBERON_0001150,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,T cell,uncinate process of pancreas,3.266777626,629,1,http://purl.obolibrary.org/obo/UBERON_0010373,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,T cell,tail of pancreas,3.266777626,629,1,http://purl.obolibrary.org/obo/UBERON_0001151,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,T cell,head of pancreas,3.266777626,629,1,http://purl.obolibrary.org/obo/UBERON_0001069,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,T cell,Neck of pancreas,3.266777626,629,1,http://purl.org/sig/ont/fma/fma14517,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD8-positive, alpha-beta T cell",blood,3.230311505,262638,1264,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,fibroblast,liver,3.212247849,14,1,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/10632
CCL5,"CD16-negative, CD56-bright natural killer cell, human",right cardiac atrium,3.212203503,6,1,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/10632
CCL5,natural killer cell,lung,3.19602294,26376,86,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/10632
CCL5,gamma-delta T cell,heart right ventricle,3.175629854,2,1,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/10632
CCL5,gamma-delta T cell,heart,3.175629854,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta cytotoxic T cell",left cardiac atrium,3.15910244,65,2,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000794,http://identifiers.org/hgnc/10632
CCL5,"CD16-negative, CD56-bright natural killer cell, human",right cardiac atrium,3.123054028,2,1,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000938,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD16-negative, CD56-bright natural killer cell, human",heart,3.123054028,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000938,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,mature alpha-beta T cell,left cardiac atrium,3.084037542,4,1,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000791,http://identifiers.org/hgnc/10632
CCL5,"effector memory CD8-positive, alpha-beta T cell",lung,3.068098796,184005,376,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/10632
CCL5,T cell,blood,3.052040752,93,6,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ccl5
CCL5,"CD16-negative, CD56-bright natural killer cell, human",heart,3.031273842,950,8,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta cytotoxic T cell",heart,3.017924176,5184,34,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000794,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta T cell",interventricular septum,3.00917085,103,3,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/10632
CCL5,"effector CD8-positive, alpha-beta T cell",heart left ventricle,3.005912716,537,11,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0001050,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta T cell",heart left ventricle,2.9570133,432,7,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/10632
CCL5,"effector CD8-positive, alpha-beta T cell",heart,2.950946786,2589,33,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0001050,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta T cell",heart,2.911483786,4051,39,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/10632
CCL5,mature alpha-beta T cell,heart,2.904559612,138,5,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000791,http://identifiers.org/hgnc/10632
CCL5,"CD8-positive, alpha-beta cytotoxic T cell",interventricular septum,2.892391562,102,2,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000794,http://identifiers.org/hgnc/10632
CCL5,"effector memory CD8-positive, alpha-beta T cell",right cardiac atrium,2.883705139,26,2,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/10632
