gene_label,ct_label,as_label,as,ct,gene
MYH11,blood vessel endothelial cell,Posterior interventricular branch of right coronary artery,http://purl.org/sig/ont/fma/fma3840,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7569
MYH11,blood vessel endothelial cell,Left marginal vein,http://purl.org/sig/ont/fma/fma4708,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7569
MYH11,blood vessel endothelial cell,Posterior vein of left ventricle,http://purl.org/sig/ont/fma/fma4712,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7569
MYH11,blood vessel endothelial cell,Anterior cardiac vein,http://purl.org/sig/ont/fma/fma76767,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7569
MYH11,blood vessel endothelial cell,Posterior ventricular branch of right coronary artery,http://purl.org/sig/ont/fma/fma3835,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7569
MYH11,blood vessel endothelial cell,Left marginal artery,http://purl.org/sig/ont/fma/fma3902,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,vasculature,http://purl.obolibrary.org/obo/UBERON_0002049,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,epicardium,http://purl.obolibrary.org/obo/UBERON_0002348,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,coronary sinus,http://purl.obolibrary.org/obo/UBERON_0005438,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,Oblique vein of left atrium,http://purl.org/sig/ont/fma/fma4715,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,Right inferior pulmonary vein,http://purl.org/sig/ont/fma/fma49911,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,Left inferior pulmonary vein,http://purl.org/sig/ont/fma/fma49913,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,Right superior pulmonary vein,http://purl.org/sig/ont/fma/fma49914,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,Left superior pulmonary vein,http://purl.org/sig/ont/fma/fma49916,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,vascular associated smooth muscle cell,moderator band,http://purl.obolibrary.org/obo/UBERON_8470002,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/7569
MYH11,bronchial smooth muscle cell,main bronchus smooth muscle,http://purl.obolibrary.org/obo/UBERON_0004241,http://purl.obolibrary.org/obo/CL_0002598,http://identifiers.org/hgnc/7569
MYH11,bronchial smooth muscle cell,bronchus smooth muscle,http://purl.obolibrary.org/obo/UBERON_0004242,http://purl.obolibrary.org/obo/CL_0002598,http://identifiers.org/hgnc/7569
MYH11,renal interstitial pericyte,kidney blood vessel,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/7569
MYH11,smooth muscle cell of the coronary artery,right coronary artery,http://purl.obolibrary.org/obo/UBERON_0001625,http://purl.obolibrary.org/obo/CL_0002592,http://identifiers.org/hgnc/7569
MYH11,smooth muscle cell of the coronary artery,small cardiac vein,http://purl.obolibrary.org/obo/UBERON_0035374,http://purl.obolibrary.org/obo/CL_0002592,http://identifiers.org/hgnc/7569
MYH11,smooth muscle cell of the coronary artery,circumflex branch of left coronary artery,http://purl.obolibrary.org/obo/UBERON_0035422,http://purl.obolibrary.org/obo/CL_0002592,http://identifiers.org/hgnc/7569
MYH11,smooth muscle cell of the coronary artery,Sinoatrial nodal branch of right coronary artery,http://purl.org/sig/ont/fma/fma3823,http://purl.obolibrary.org/obo/CL_0002592,http://identifiers.org/hgnc/7569
MYH11,smooth muscle cell of the coronary artery,Atrioventricular node branch of right coronary artery,http://purl.org/sig/ont/fma/fma3851,http://purl.obolibrary.org/obo/CL_0002592,http://identifiers.org/hgnc/7569
MYH11,smooth muscle cell of the coronary artery,Anterior cardiac vein,http://purl.org/sig/ont/fma/fma76767,http://purl.obolibrary.org/obo/CL_0002592,http://identifiers.org/hgnc/7569
MYH11,blood vessel smooth muscle cell,kidney blood vessel,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/7569
MYH11,blood vessel smooth muscle cell,respiratory system arterial smooth muscle,http://purl.obolibrary.org/obo/UBERON_0012416,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/7569
MYH11,blood vessel smooth muscle cell,respiratory system venous smooth muscle,http://purl.obolibrary.org/obo/UBERON_0012418,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/7569
MYH11,tracheobronchial smooth muscle cell,lobar bronchus mesenchyme,http://purl.obolibrary.org/obo/UBERON_0004884,http://purl.obolibrary.org/obo/CL_0019019,http://identifiers.org/hgnc/7569
MYH11,tracheobronchial smooth muscle cell,trachealis,http://purl.obolibrary.org/obo/UBERON_0006680,http://purl.obolibrary.org/obo/CL_0019019,http://identifiers.org/hgnc/7569
MYH11,myoepithelial cell of bronchus submucosal gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033003,http://identifiers.org/hgnc/7569
MYH11,bronchiolar smooth muscle cell,smooth muscle tissue of bronchiole,http://purl.obolibrary.org/obo/UBERON_0004515,http://purl.obolibrary.org/obo/CL_4033017,http://identifiers.org/hgnc/7569
MYH11,bronchiolar smooth muscle cell,smooth muscle tissue of respiratory bronchiole,http://purl.obolibrary.org/obo/UBERON_0004517,http://purl.obolibrary.org/obo/CL_4033017,http://identifiers.org/hgnc/7569
MYH11,CGE_287 lamp5 GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051288,http://identifiers.org/hgnc/7569
MYH11,secondary crest myofibroblast,lung connective tissue,http://purl.obolibrary.org/obo/UBERON_0000114,http://purl.obolibrary.org/obo/CL_4033016,http://identifiers.org/hgnc/7569
MYH11,myoepithelial cell of trachea gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033021,http://identifiers.org/hgnc/7569
MYH11,perivascular support cell,basal layer of endometrium,http://purl.obolibrary.org/obo/UBERON_0022355,https://purl.org/ccf/ASCTB-TEMP_perivascular-support-cell,https://purl.org/ccf/ASCTB-TEMP_myh11
MYH11,uterine smooth muscle type II cell,basal layer of endometrium,http://purl.obolibrary.org/obo/UBERON_0022355,https://purl.org/ccf/ASCTB-TEMP_uterine-smooth-muscle-type-ii-cell,https://purl.org/ccf/ASCTB-TEMP_myh11
MYH11,uterine smooth muscle type II cell,outer uterine myometrium,https://purl.org/ccf/ASCTB-TEMP_outer-uterine-myometrium,https://purl.org/ccf/ASCTB-TEMP_uterine-smooth-muscle-type-ii-cell,https://purl.org/ccf/ASCTB-TEMP_myh11
MYH7,cardiac muscle cell,cardiac muscle tissue of interventricular septum,http://purl.obolibrary.org/obo/UBERON_0003383,http://purl.obolibrary.org/obo/CL_0000746,http://identifiers.org/hgnc/7577
MYH7,cardiac muscle cell,left ventricle myocardium,http://purl.obolibrary.org/obo/UBERON_0006566,http://purl.obolibrary.org/obo/CL_0000746,http://identifiers.org/hgnc/7577
MYH7,cardiac muscle cell,right ventricle myocardium,http://purl.obolibrary.org/obo/UBERON_0006567,http://purl.obolibrary.org/obo/CL_0000746,http://identifiers.org/hgnc/7577
MYH7,cardiac muscle cell,moderator band,http://purl.obolibrary.org/obo/UBERON_8470002,http://purl.obolibrary.org/obo/CL_0000746,http://identifiers.org/hgnc/7577
MYL7,cardiac muscle cell,cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0000746,http://identifiers.org/hgnc/21719
MYL7,cardiac muscle cell,cardiac muscle of left atrium,http://purl.obolibrary.org/obo/UBERON_0003380,http://purl.obolibrary.org/obo/CL_0000746,http://identifiers.org/hgnc/21719
MZB1,plasma cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/30125
MZB1,plasma cell,immune system,http://purl.obolibrary.org/obo/UBERON_0002405,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/30125
MZB1,plasma cell,thymus corticomedullary boundary,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/30125
MZB1,plasma cell,kidney interstitium,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/30125
NCAM1,hematopoietic stem cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,dermal papilla,http://purl.obolibrary.org/obo/UBERON_0000412,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,splenic cord,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,periarterial lymphatic sheath,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,immune system,http://purl.obolibrary.org/obo/UBERON_0002405,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,lamina propria of Fallopian tube infundibulum,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-infundibulum,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,lamina propria of Fallopian tube intramural segment,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-intramural-segment,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,Liver immune resident component,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,lymph node interfollicular cortex,http://purl.obolibrary.org/obo/UBERON_8410067,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,lamina propria of Fallopian tube fimbria,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-fimbria,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,lamina propria of Fallopian tube isthmus,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-isthmus,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,mature NK T cell,immune system,http://purl.obolibrary.org/obo/UBERON_0002405,http://purl.obolibrary.org/obo/CL_0000814,http://identifiers.org/hgnc/7656
NCAM1,"CD16-negative, CD56-bright natural killer cell, human",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/7656
NCAM1,"CD16-negative, CD56-bright natural killer cell, human",immune system,http://purl.obolibrary.org/obo/UBERON_0002405,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/7656
NCAM1,"dendritic cell, human",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/7656
NCAM1,"plasmacytoid dendritic cell, human",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/7656
NCAM1,"plasmacytoid dendritic cell, human",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/7656
NCAM1,endothelial cell of lymphatic vessel,myenteric nerve plexus,http://purl.obolibrary.org/obo/UBERON_0002439,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/7656
NCAM1,CD141-positive myeloid dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002394,http://identifiers.org/hgnc/7656
NCAM1,"CD14-low, CD16-positive monocyte",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002396,http://identifiers.org/hgnc/7656
NCAM1,CD1c-positive myeloid dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/7656
NCAM1,Schwann cell,lamina propria of mucosa of colon,http://purl.obolibrary.org/obo/UBERON_0007177,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/7656
NCAM1,Schwann cell,muscularis mucosae of colon,http://purl.obolibrary.org/obo/UBERON_0007178,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/7656
NCAM1,renal medullary fibroblast,kidney interstitium,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_4030022,http://identifiers.org/hgnc/7656
NCAM1,"group 3 innate lymphoid cell, human",marginal zone of spleen,http://purl.obolibrary.org/obo/UBERON_0001251,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/7656
NCAM1,transitional stage B cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000818,http://identifiers.org/hgnc/7656
NCAM1,common myeloid progenitor,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000049,http://identifiers.org/hgnc/7656
NCAM1,megakaryocyte-erythroid progenitor cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000050,http://identifiers.org/hgnc/7656
NCAM1,common lymphoid progenitor,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000051,http://identifiers.org/hgnc/7656
NCAM1,granulocyte monocyte progenitor cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000557,http://identifiers.org/hgnc/7656
NCAM1,hematopoietic multipotent progenitor cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000837,http://identifiers.org/hgnc/7656
NCAM1,early lymphoid progenitor,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000936,http://identifiers.org/hgnc/7656
NCAM1,mature natural killer cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000824,http://identifiers.org/hgnc/7656
NCAM1,lymphocyte of large intestine lamina propria,gut-associated lymphoid tissue,http://purl.obolibrary.org/obo/UBERON_0001962,http://purl.obolibrary.org/obo/CL_0009018,http://identifiers.org/hgnc/7656
NCAM1,sympathetic neuron,sympathetic nerve,http://purl.obolibrary.org/obo/UBERON_0034729,http://purl.obolibrary.org/obo/CL_0011103,http://identifiers.org/hgnc/7656
NCAM1,myeloid lineage restricted progenitor cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000839,http://identifiers.org/hgnc/7656
NCAM1,CD14-positive monocyte,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001054,http://identifiers.org/hgnc/7656
NCAM1,CD14-positive monocyte,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0001054,http://identifiers.org/hgnc/7656
NCAM1,Eomes low Liver NK cell,Liver immune resident component,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/7656
NCAM1,TBet low Liver NK cell,Liver immune resident component,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/7656
NCAM1,immature conventional dendritic cell,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000840,http://identifiers.org/hgnc/7656
NCAM1,group 1 innate lymphoid cell,dermal papilla,http://purl.obolibrary.org/obo/UBERON_0000412,http://purl.obolibrary.org/obo/CL_0001067,http://identifiers.org/hgnc/7656
NCAM1,"decidual natural killer cell, human",endometrial stroma,http://purl.obolibrary.org/obo/UBERON_0002337,http://purl.obolibrary.org/obo/CL_0002343,http://identifiers.org/hgnc/7656
NCAM1,group 2 innate lymphoid cell,dermal papilla,http://purl.obolibrary.org/obo/UBERON_0000412,http://purl.obolibrary.org/obo/CL_0001069,http://identifiers.org/hgnc/7656
NCAM1,group 3 innate lymphoid cell,dermal papilla,http://purl.obolibrary.org/obo/UBERON_0000412,http://purl.obolibrary.org/obo/CL_0001071,http://identifiers.org/hgnc/7656
NCAM1,natural killer cell,lamina propria Fallopian tube ampulla,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-fallopian-tube-ampulla,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656
NCAM1,"CD8-positive, alpha-beta T cell",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/7656
NCAM1,conventional dendritic cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000990,http://identifiers.org/hgnc/7656
NCAM1,"CD16-negative, CD56-bright natural killer cell, human",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/7656
NCAM1,Schwann cell,lamina propria of large intestine,http://purl.obolibrary.org/obo/UBERON_0011189,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/7656
NCAM1,lymphocyte,basal layer of endometrium,http://purl.obolibrary.org/obo/UBERON_0022355,https://purl.org/ccf/ASCTB-TEMP_lymphocyte,https://purl.org/ccf/ASCTB-TEMP_ncam1
NCAM1,uterine natural killer cell,basal layer of endometrium,http://purl.obolibrary.org/obo/UBERON_0022355,https://purl.org/ccf/ASCTB-TEMP_uterine-natural-killer-cell,https://purl.org/ccf/ASCTB-TEMP_ncam1
NCR2,"group 3 innate lymphoid cell, human",marginal zone of spleen,http://purl.obolibrary.org/obo/UBERON_0001251,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6732
NCR2,"group 3 innate lymphoid cell, human",medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6732
NDUFA4L2,pericyte,blood vessel,http://purl.obolibrary.org/obo/UBERON_0001981,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/29836
NDUFA4L2,Per_21 pericyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051022,http://identifiers.org/hgnc/29836
NFATC1,neuron,lumbar spinal cord dorsal horn,http://purl.obolibrary.org/obo/UBERON_0014638,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/7775
NOTCH3,respiratory tract suprabasal cell,epithelium of lobar bronchus,http://purl.obolibrary.org/obo/UBERON_0002339,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/7883
NOTCH3,respiratory tract suprabasal cell,epithelium of segmental bronchus,http://purl.obolibrary.org/obo/UBERON_0002341,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/7883
NOTCH3,respiratory tract suprabasal cell,epithelium of main bronchus,http://purl.obolibrary.org/obo/UBERON_0002340,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/7883
NOTCH3,smooth muscle cell of the pulmonary artery,respiratory system arterial smooth muscle,http://purl.obolibrary.org/obo/UBERON_0012416,http://purl.obolibrary.org/obo/CL_0002591,http://identifiers.org/hgnc/7883
NOTCH3,blood vessel smooth muscle cell,respiratory system arterial smooth muscle,http://purl.obolibrary.org/obo/UBERON_0012416,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/7883
NOTCH3,blood vessel smooth muscle cell,respiratory system venous smooth muscle,http://purl.obolibrary.org/obo/UBERON_0012418,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/7883
NPPA,cardiac muscle cell,cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0000746,http://identifiers.org/hgnc/7939
NRXN1,Schwann cell,cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/8008
NRXN1,Schwann cell,cardiac muscle of left atrium,http://purl.obolibrary.org/obo/UBERON_0003380,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/8008
NRXN1,pulmonary neuroendocrine cell,epithelium of trachea,http://purl.obolibrary.org/obo/UBERON_0001901,http://purl.obolibrary.org/obo/CL_1000223,http://identifiers.org/hgnc/8008
NRXN1,pulmonary neuroendocrine cell,epithelium of segmental bronchus,http://purl.obolibrary.org/obo/UBERON_0002341,http://purl.obolibrary.org/obo/CL_1000223,http://identifiers.org/hgnc/8008
NRXN1,neuroendocrine cell of epithelium of lobar bronchus,epithelium of lobar bronchus,http://purl.obolibrary.org/obo/UBERON_0002339,http://purl.obolibrary.org/obo/CL_4033010,http://identifiers.org/hgnc/8008
NRXN1,neuroendocrine cell of epithelium of lobar bronchus,epithelium of main bronchus,http://purl.obolibrary.org/obo/UBERON_0002340,http://purl.obolibrary.org/obo/CL_4033010,http://identifiers.org/hgnc/8008
NRXN3,Splat_390 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051391,http://identifiers.org/hgnc/8010
NRXN3,Schwann cell,cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/8010
NRXN3,Schwann cell,cardiac muscle of left atrium,http://purl.obolibrary.org/obo/UBERON_0003380,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/8010
NT5E,endothelial cell of lymphatic vessel,efferent lymphatic vessel,http://purl.obolibrary.org/obo/UBERON_0010397,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/8021
NT5E,endothelial cell of lymphatic vessel,lymphatic vessel,http://purl.obolibrary.org/obo/UBERON_0001473,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/8021
NT5E,endothelial cell of lymphatic vessel,lymph node medullary sinus,http://purl.obolibrary.org/obo/UBERON_0009744,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/8021
NT5E,endothelial cell of lymphatic vessel,lymph node paracortical sinus,http://purl.obolibrary.org/obo/UBERON_8410074,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/8021
NT5E,fibroblast of villous mesenchyme,chorionic villous mesenchyme,http://purl.obolibrary.org/obo/UBERON_8600039,http://purl.obolibrary.org/obo/CL_0002558,http://identifiers.org/hgnc/8021
NT5E,fibroblast of villous mesenchyme,cell island,https://purl.org/ccf/ASCTB-TEMP_cell-island,http://purl.obolibrary.org/obo/CL_0002558,http://identifiers.org/hgnc/8021
NT5E,fibroblast of villous mesenchyme,chorionic mesoderm,https://purl.org/ccf/ASCTB-TEMP_chorionic-mesoderm,http://purl.obolibrary.org/obo/CL_0002558,http://identifiers.org/hgnc/8021
NT5E,mesenchymal stem cell of Wharton's jelly,mesenchyme of umbilical cord,http://purl.obolibrary.org/obo/UBERON_0003422,http://purl.obolibrary.org/obo/CL_0002568,http://identifiers.org/hgnc/8021
NT5E,fibroblast-mesenchymal cell,lamina propria Fallopian tube ampulla,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-fallopian-tube-ampulla,https://purl.org/ccf/ASCTB-TEMP_fibroblast-mesenchymal-cell,http://identifiers.org/hgnc/8021
NT5E,fibroblast-mesenchymal cell,lamina propria of Fallopian tube infundibulum,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-infundibulum,https://purl.org/ccf/ASCTB-TEMP_fibroblast-mesenchymal-cell,http://identifiers.org/hgnc/8021
NT5E,fibroblast-mesenchymal cell,lamina propria of Fallopian tube intramural segment,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-intramural-segment,https://purl.org/ccf/ASCTB-TEMP_fibroblast-mesenchymal-cell,http://identifiers.org/hgnc/8021
NT5E,fibroblast-mesenchymal cell,lamina propria of Fallopian tube fimbria,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-fimbria,https://purl.org/ccf/ASCTB-TEMP_fibroblast-mesenchymal-cell,http://identifiers.org/hgnc/8021
NT5E,fibroblast-mesenchymal cell,lamina propria of Fallopian tube isthmus,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-isthmus,https://purl.org/ccf/ASCTB-TEMP_fibroblast-mesenchymal-cell,http://identifiers.org/hgnc/8021
NT5E,lymphatic endothelial cell of subcapsular sinus ceiling,subcapsular sinus ceiling,http://purl.obolibrary.org/obo/UBERON_8410071,http://purl.obolibrary.org/obo/CL_0009107,http://identifiers.org/hgnc/8021
NT5E,lymphatic endothelial cell of subcapsular sinus floor,subcapsular sinus floor,http://purl.obolibrary.org/obo/UBERON_8410072,http://purl.obolibrary.org/obo/CL_0009108,http://identifiers.org/hgnc/8021
NT5E,lymphatic endothelial cell of trabecula,trabecular sinus of lymph node,http://purl.obolibrary.org/obo/UBERON_8410032,http://purl.obolibrary.org/obo/CL_0009109,http://identifiers.org/hgnc/8021
NT5E,lymphatic endothelial cell of medulla ceiling,subcapsular sinus of lymph node,http://purl.obolibrary.org/obo/UBERON_0005463,http://purl.obolibrary.org/obo/CL_0009110,http://identifiers.org/hgnc/8021
NT5E,placental amniotic mesenchymal stromal cell,amniotic mesoderm,http://purl.obolibrary.org/obo/UBERON_0003262,http://purl.obolibrary.org/obo/CL_2000061,http://identifiers.org/hgnc/8021
NTRK3,renal interstitial pericyte,kidney blood vessel,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8033
NTRK3,smooth muscle cell of the pulmonary artery,respiratory system arterial smooth muscle,http://purl.obolibrary.org/obo/UBERON_0012416,http://purl.obolibrary.org/obo/CL_0002591,http://identifiers.org/hgnc/8033
NTRK3,blood vessel smooth muscle cell,kidney blood vessel,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/8033
NTRK3,blood vessel smooth muscle cell,respiratory system arterial smooth muscle,http://purl.obolibrary.org/obo/UBERON_0012416,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/8033
