gene_label,hgnc,source
CDHR4,http://identifiers.org/hgnc/34527,hrapop
CDHR4,https://purl.org/ccf/ASCTB-TEMP_cdhr4,hrapop
CDHR5,http://identifiers.org/hgnc/7521,hrapop
CDHR5,https://purl.org/ccf/ASCTB-TEMP_cdhr5,hrapop
CDIN1,http://identifiers.org/hgnc/26929,hrapop
CDIP1,http://identifiers.org/hgnc/13234,hrapop
CDIPT,http://identifiers.org/hgnc/1769,hrapop
CDIPT,https://purl.org/ccf/ASCTB-TEMP_cdipt,hrapop
CDIPTOSP,http://identifiers.org/hgnc/48609,hrapop
CDK1,http://identifiers.org/hgnc/1722,hrapop
CDK1,https://purl.org/ccf/ASCTB-TEMP_cdk1,hrapop
CDK10,http://identifiers.org/hgnc/1770,hrapop
CDK10,https://purl.org/ccf/ASCTB-TEMP_cdk10,hrapop
CDK11A,http://identifiers.org/hgnc/1730,hrapop
CDK11B,http://identifiers.org/hgnc/1729,hrapop
CDK12,http://identifiers.org/hgnc/24224,hrapop
CDK13,http://identifiers.org/hgnc/1733,hrapop
CDK13,https://purl.org/ccf/ASCTB-TEMP_cdk13,hrapop
CDK13-DT,http://identifiers.org/hgnc/55407,hrapop
CDK14,http://identifiers.org/hgnc/8883,hrapop
CDK14,https://purl.org/ccf/ASCTB-TEMP_cdk14,hrapop
CDK16,http://identifiers.org/hgnc/8749,hrapop
CDK17,http://identifiers.org/hgnc/8750,hrapop
CDK17,https://purl.org/ccf/ASCTB-TEMP_cdk17,hrapop
CDK18,http://identifiers.org/hgnc/8751,hrapop
CDK19,http://identifiers.org/hgnc/19338,hrapop
CDK2,http://identifiers.org/hgnc/1771,hrapop
CDK20,http://identifiers.org/hgnc/21420,hrapop
CDK2AP1,http://identifiers.org/hgnc/14002,hrapop
CDK2AP1,https://purl.org/ccf/ASCTB-TEMP_cdk2ap1,hrapop
CDK2AP2,http://identifiers.org/hgnc/30833,hrapop
CDK2AP2,https://purl.org/ccf/ASCTB-TEMP_cdk2ap2,hrapop
CDK4,http://identifiers.org/hgnc/1773,hrapop
CDK4,https://purl.org/ccf/ASCTB-TEMP_cdk4,hrapop
CDK5,http://identifiers.org/hgnc/1774,hrapop
CDK5,https://purl.org/ccf/ASCTB-TEMP_cdk5,hrapop
CDK5R1,http://identifiers.org/hgnc/1775,hrapop
CDK5R1,https://purl.org/ccf/ASCTB-TEMP_cdk5r1,hrapop
CDK5RAP1,http://identifiers.org/hgnc/15880,hrapop
CDK5RAP2,http://identifiers.org/hgnc/18672,hrapop
CDK5RAP3,http://identifiers.org/hgnc/18673,hrapop
CDK6,http://identifiers.org/hgnc/1777,hrapop
CDK6,https://purl.org/ccf/ASCTB-TEMP_cdk6,hrapop
CDK6-AS1,http://identifiers.org/hgnc/40141,hrapop
CDK7,http://identifiers.org/hgnc/1778,hrapop
CDK7,https://purl.org/ccf/ASCTB-TEMP_cdk7,hrapop
CDK8,http://identifiers.org/hgnc/1779,hrapop
CDK9,http://identifiers.org/hgnc/1780,hrapop
CDKAL1,http://identifiers.org/hgnc/21050,hrapop
CDKL1,http://identifiers.org/hgnc/1781,hrapop
CDKL2,http://identifiers.org/hgnc/1782,hrapop
CDKL2,https://purl.org/ccf/ASCTB-TEMP_cdkl2,hrapop
CDKL3,http://identifiers.org/hgnc/15483,hrapop
CDKL5,http://identifiers.org/hgnc/11411,hrapop
CDKN1C,http://identifiers.org/hgnc/1786,hrapop
CDKN1C,https://purl.org/ccf/ASCTB-TEMP_cdkn1c,hrapop
CDKN2AIP,http://identifiers.org/hgnc/24325,hrapop
CDKN2AIP,https://purl.org/ccf/ASCTB-TEMP_cdkn2aip,hrapop
CDKN2AIPNL,http://identifiers.org/hgnc/30545,hrapop
CDKN2B,http://identifiers.org/hgnc/1788,hrapop
CDKN2B,https://purl.org/ccf/ASCTB-TEMP_cdkn2b,hrapop
CDKN2B-AS1,http://identifiers.org/hgnc/34341,hrapop
CDKN2C,http://identifiers.org/hgnc/1789,hrapop
CDKN2D,http://identifiers.org/hgnc/1790,hrapop
CDKN2D,https://purl.org/ccf/ASCTB-TEMP_cdkn2d,hrapop
CDKN3,http://identifiers.org/hgnc/1791,hrapop
CDKN3,https://purl.org/ccf/ASCTB-TEMP_cdkn3,hrapop
CDNF,http://identifiers.org/hgnc/24913,hrapop
CDNF,https://purl.org/ccf/ASCTB-TEMP_cdnf,hrapop
CDO1,http://identifiers.org/hgnc/1795,hrapop
CDO1,https://purl.org/ccf/ASCTB-TEMP_cdo1,hrapop
CDON,http://identifiers.org/hgnc/17104,hrapop
CDPF1,https://purl.org/ccf/ASCTB-TEMP_cdpf1,hrapop
CDR2,http://identifiers.org/hgnc/1799,hrapop
CDRT4,http://identifiers.org/hgnc/14383,hrapop
CDS1,http://identifiers.org/hgnc/1800,hrapop
CDS1,https://purl.org/ccf/ASCTB-TEMP_cds1,hrapop
CDS2,http://identifiers.org/hgnc/1801,hrapop
CDS2,https://purl.org/ccf/ASCTB-TEMP_cds2,hrapop
CDT1,http://identifiers.org/hgnc/24576,hrapop
CDT1,https://purl.org/ccf/ASCTB-TEMP_cdt1,hrapop
CDV3,http://identifiers.org/hgnc/26928,hrapop
CDV3,https://purl.org/ccf/ASCTB-TEMP_cdv3,hrapop
CDX1,http://identifiers.org/hgnc/1805,hrapop
CDX1,https://purl.org/ccf/ASCTB-TEMP_cdx1,hrapop
CDX2,https://purl.org/ccf/ASCTB-TEMP_cdx2,hrapop
CDYL,http://identifiers.org/hgnc/1811,hrapop
CDYL2,https://purl.org/ccf/ASCTB-TEMP_cdyl2,hrapop
CEACAM1,http://identifiers.org/hgnc/1814,hrapop
CEACAM1,https://purl.org/ccf/ASCTB-TEMP_ceacam1,hrapop
CEACAM16,http://identifiers.org/hgnc/31948,hrapop
CEACAM19,http://identifiers.org/hgnc/31951,hrapop
CEACAM21,http://identifiers.org/hgnc/28834,hrapop
CEACAM3,http://identifiers.org/hgnc/1815,hrapop
CEACAM4,http://identifiers.org/hgnc/1816,hrapop
CEACAM7,http://identifiers.org/hgnc/1819,hrapop
CEACAM7,https://purl.org/ccf/ASCTB-TEMP_ceacam7,hrapop
CEBPA,http://identifiers.org/hgnc/1833,hrapop
CEBPA,https://purl.org/ccf/ASCTB-TEMP_cebpa,hrapop
CEBPA-DT,http://identifiers.org/hgnc/25710,hrapop
CEBPB,http://identifiers.org/hgnc/1834,hrapop
CEBPB,https://purl.org/ccf/ASCTB-TEMP_cebpb,hrapop
CEBPD,http://identifiers.org/hgnc/1835,hrapop
CEBPD,https://purl.org/ccf/ASCTB-TEMP_cebpd,hrapop
CEBPE,https://purl.org/ccf/ASCTB-TEMP_cebpe,hrapop
CEBPG,http://identifiers.org/hgnc/1837,hrapop
CEBPG,https://purl.org/ccf/ASCTB-TEMP_cebpg,hrapop
CEBPZ,http://identifiers.org/hgnc/24218,hrapop
CEBPZOS,http://identifiers.org/hgnc/49288,hrapop
CEBPZOS,https://purl.org/ccf/ASCTB-TEMP_cebpzos,hrapop
CECR2,http://identifiers.org/hgnc/1840,hrapop
CECR7,http://identifiers.org/hgnc/1845,hrapop
CEDORA,http://identifiers.org/hgnc/56653,hrapop
CEL,http://identifiers.org/hgnc/1848,hrapop
CEL,https://purl.org/ccf/ASCTB-TEMP_cel,hrapop
CELA1,http://identifiers.org/hgnc/3308,hrapop
CELA2A,http://identifiers.org/hgnc/24609,hrapop
CELA2B,http://identifiers.org/hgnc/29995,hrapop
CELA2B,https://purl.org/ccf/ASCTB-TEMP_cela2b,hrapop
CELA3A,http://identifiers.org/hgnc/15944,hrapop
CELA3A,https://purl.org/ccf/ASCTB-TEMP_cela3a,hrapop
CELA3B,http://identifiers.org/hgnc/15945,hrapop
CELA3B,https://purl.org/ccf/ASCTB-TEMP_cela3b,hrapop
CELF1,http://identifiers.org/hgnc/2549,hrapop
CELF1,https://purl.org/ccf/ASCTB-TEMP_celf1,hrapop
CELF2,http://identifiers.org/hgnc/2550,hrapop
CELF2,https://purl.org/ccf/ASCTB-TEMP_celf2,hrapop
CELF2-AS2,http://identifiers.org/hgnc/44703,hrapop
CELF2-DT,http://identifiers.org/hgnc/54157,hrapop
CELF3,http://identifiers.org/hgnc/11967,hrapop
CELF4,http://identifiers.org/hgnc/14015,hrapop
CELF4,https://purl.org/ccf/ASCTB-TEMP_celf4,hrapop
CELF6,http://identifiers.org/hgnc/14059,hrapop
CELSR1,http://identifiers.org/hgnc/1850,hrapop
CEMIP,http://identifiers.org/hgnc/29213,hrapop
CEMIP,https://purl.org/ccf/ASCTB-TEMP_cemip,hrapop
CEMIP2,http://identifiers.org/hgnc/11869,hrapop
CEMP1,http://identifiers.org/hgnc/32553,hrapop
CENATAC,http://identifiers.org/hgnc/30460,hrapop
CENPA,http://identifiers.org/hgnc/1851,hrapop
CENPA,https://purl.org/ccf/ASCTB-TEMP_cenpa,hrapop
CENPB,http://identifiers.org/hgnc/1852,hrapop
CENPBD1P,http://identifiers.org/hgnc/28272,hrapop
CENPBD2P,http://identifiers.org/hgnc/28421,hrapop
CENPC,http://identifiers.org/hgnc/1854,hrapop
CENPC,https://purl.org/ccf/ASCTB-TEMP_cenpc,hrapop
CENPE,http://identifiers.org/hgnc/1856,hrapop
CENPE,https://purl.org/ccf/ASCTB-TEMP_cenpe,hrapop
CENPF,http://identifiers.org/hgnc/1857,hrapop
CENPF,https://purl.org/ccf/ASCTB-TEMP_cenpf,hrapop
CENPH,http://identifiers.org/hgnc/17268,hrapop
CENPH,https://purl.org/ccf/ASCTB-TEMP_cenph,hrapop
CENPI,http://identifiers.org/hgnc/3968,hrapop
CENPJ,http://identifiers.org/hgnc/17272,hrapop
CENPJ,https://purl.org/ccf/ASCTB-TEMP_cenpj,hrapop
CENPK,http://identifiers.org/hgnc/29479,hrapop
CENPK,https://purl.org/ccf/ASCTB-TEMP_cenpk,hrapop
CENPL,http://identifiers.org/hgnc/17879,hrapop
CENPL,https://purl.org/ccf/ASCTB-TEMP_cenpl,hrapop
CENPM,http://identifiers.org/hgnc/18352,hrapop
CENPM,https://purl.org/ccf/ASCTB-TEMP_cenpm,hrapop
CENPN,http://identifiers.org/hgnc/30873,hrapop
CENPN,https://purl.org/ccf/ASCTB-TEMP_cenpn,hrapop
CENPO,http://identifiers.org/hgnc/28152,hrapop
CENPP,http://identifiers.org/hgnc/32933,hrapop
CENPP,https://purl.org/ccf/ASCTB-TEMP_cenpp,hrapop
CENPQ,http://identifiers.org/hgnc/21347,hrapop
CENPQ,https://purl.org/ccf/ASCTB-TEMP_cenpq,hrapop
CENPT,http://identifiers.org/hgnc/25787,hrapop
CENPU,http://identifiers.org/hgnc/21348,hrapop
CENPU,https://purl.org/ccf/ASCTB-TEMP_cenpu,hrapop
CENPV,http://identifiers.org/hgnc/29920,hrapop
CENPV,https://purl.org/ccf/ASCTB-TEMP_cenpv,hrapop
CENPW,http://identifiers.org/hgnc/21488,hrapop
CENPW,https://purl.org/ccf/ASCTB-TEMP_cenpw,hrapop
CENPX,http://identifiers.org/hgnc/11422,hrapop
CEP104,http://identifiers.org/hgnc/24866,hrapop
CEP112,http://identifiers.org/hgnc/28514,hrapop
CEP112,https://purl.org/ccf/ASCTB-TEMP_cep112,hrapop
CEP120,http://identifiers.org/hgnc/26690,hrapop
CEP126,http://identifiers.org/hgnc/29264,hrapop
CEP126,https://purl.org/ccf/ASCTB-TEMP_cep126,hrapop
CEP128,http://identifiers.org/hgnc/20359,hrapop
CEP128,https://purl.org/ccf/ASCTB-TEMP_cep128,hrapop
CEP131,http://identifiers.org/hgnc/29511,hrapop
CEP131,https://purl.org/ccf/ASCTB-TEMP_cep131,hrapop
CEP135,http://identifiers.org/hgnc/29086,hrapop
CEP135,https://purl.org/ccf/ASCTB-TEMP_cep135,hrapop
CEP15,http://identifiers.org/hgnc/25024,hrapop
CEP152,http://identifiers.org/hgnc/29298,hrapop
CEP152,https://purl.org/ccf/ASCTB-TEMP_cep152,hrapop
CEP162,http://identifiers.org/hgnc/21107,hrapop
CEP164,http://identifiers.org/hgnc/29182,hrapop
CEP164P1,http://identifiers.org/hgnc/44988,hrapop
CEP170,http://identifiers.org/hgnc/28920,hrapop
CEP170,https://purl.org/ccf/ASCTB-TEMP_cep170,hrapop
CEP19,http://identifiers.org/hgnc/28209,hrapop
CEP192,http://identifiers.org/hgnc/25515,hrapop
CEP192,https://purl.org/ccf/ASCTB-TEMP_cep192,hrapop
CEP20,http://identifiers.org/hgnc/26435,hrapop
CEP250,http://identifiers.org/hgnc/1859,hrapop
CEP250,https://purl.org/ccf/ASCTB-TEMP_cep250,hrapop
CEP250-AS1,http://identifiers.org/hgnc/40143,hrapop
CEP290,http://identifiers.org/hgnc/29021,hrapop
CEP290,https://purl.org/ccf/ASCTB-TEMP_cep290,hrapop
CEP295,http://identifiers.org/hgnc/29366,hrapop
CEP295NL,http://identifiers.org/hgnc/44659,hrapop
CEP350,http://identifiers.org/hgnc/24238,hrapop
CEP350,https://purl.org/ccf/ASCTB-TEMP_cep350,hrapop
CEP41,http://identifiers.org/hgnc/12370,hrapop
CEP43,http://identifiers.org/hgnc/17012,hrapop
CEP44,http://identifiers.org/hgnc/29356,hrapop
CEP55,http://identifiers.org/hgnc/1161,hrapop
CEP55,https://purl.org/ccf/ASCTB-TEMP_cep55,hrapop
CEP57,http://identifiers.org/hgnc/30794,hrapop
CEP57,https://purl.org/ccf/ASCTB-TEMP_cep57,hrapop
CEP57L1,http://identifiers.org/hgnc/21561,hrapop
CEP63,http://identifiers.org/hgnc/25815,hrapop
CEP63,https://purl.org/ccf/ASCTB-TEMP_cep63,hrapop
CEP68,http://identifiers.org/hgnc/29076,hrapop
CEP70,http://identifiers.org/hgnc/29972,hrapop
CEP76,http://identifiers.org/hgnc/25727,hrapop
CEP78,http://identifiers.org/hgnc/25740,hrapop
CEP78,https://purl.org/ccf/ASCTB-TEMP_cep78,hrapop
CEP83,http://identifiers.org/hgnc/17966,hrapop
CEP85,http://identifiers.org/hgnc/25309,hrapop
CEP85L,http://identifiers.org/hgnc/21638,hrapop
CEP85L,https://purl.org/ccf/ASCTB-TEMP_cep85l,hrapop
CEP89,http://identifiers.org/hgnc/25907,hrapop
CEP95,http://identifiers.org/hgnc/25141,hrapop
CEP95,https://purl.org/ccf/ASCTB-TEMP_cep95,hrapop
CEP97,http://identifiers.org/hgnc/26244,hrapop
CEP97,https://purl.org/ccf/ASCTB-TEMP_cep97,hrapop
CEPT1,http://identifiers.org/hgnc/24289,hrapop
CERCAM,http://identifiers.org/hgnc/23723,hrapop
CERK,http://identifiers.org/hgnc/19256,hrapop
CERK,https://purl.org/ccf/ASCTB-TEMP_cerk,hrapop
CERKL,http://identifiers.org/hgnc/21699,hrapop
CERKL,https://purl.org/ccf/ASCTB-TEMP_cerkl,hrapop
CERNA2,http://identifiers.org/hgnc/51354,hrapop
CEROX1,http://identifiers.org/hgnc/53928,hrapop
CERS1,http://identifiers.org/hgnc/14253,hrapop
CERS2,http://identifiers.org/hgnc/14076,hrapop
CERS2,https://purl.org/ccf/ASCTB-TEMP_cers2,hrapop
CERS3,http://identifiers.org/hgnc/23752,hrapop
CERS3,https://purl.org/ccf/ASCTB-TEMP_cers3,hrapop
CERS3-AS1,http://identifiers.org/hgnc/51431,hrapop
CERS4,http://identifiers.org/hgnc/23747,hrapop
CERS4,https://purl.org/ccf/ASCTB-TEMP_cers4,hrapop
CERS5,http://identifiers.org/hgnc/23749,hrapop
CERS6,http://identifiers.org/hgnc/23826,hrapop
CERS6,https://purl.org/ccf/ASCTB-TEMP_cers6,hrapop
CERS6-AS1,http://identifiers.org/hgnc/44485,hrapop
CERT1,http://identifiers.org/hgnc/2205,hrapop
CES1,http://identifiers.org/hgnc/1863,hrapop
CES1,https://purl.org/ccf/ASCTB-TEMP_ces1,hrapop
CES2,http://identifiers.org/hgnc/1864,hrapop
CES2,https://purl.org/ccf/ASCTB-TEMP_ces2,hrapop
CES3,https://purl.org/ccf/ASCTB-TEMP_ces3,hrapop
CES4A,http://identifiers.org/hgnc/26741,hrapop
CES5A,http://identifiers.org/hgnc/26459,hrapop
CETN2,http://identifiers.org/hgnc/1867,hrapop
CETN2,https://purl.org/ccf/ASCTB-TEMP_cetn2,hrapop
CETN3,http://identifiers.org/hgnc/1868,hrapop
CETP,http://identifiers.org/hgnc/1869,hrapop
CETP,https://purl.org/ccf/ASCTB-TEMP_cetp,hrapop
CFAP100,http://identifiers.org/hgnc/26842,hrapop
CFAP107,http://identifiers.org/hgnc/28567,hrapop
CFAP119,http://identifiers.org/hgnc/28078,hrapop
CFAP126,http://identifiers.org/hgnc/32325,hrapop
CFAP126,https://purl.org/ccf/ASCTB-TEMP_cfap126,hrapop
CFAP144,http://identifiers.org/hgnc/34347,hrapop
CFAP161,http://identifiers.org/hgnc/26782,hrapop
CFAP184,http://identifiers.org/hgnc/26900,hrapop
CFAP20,http://identifiers.org/hgnc/29523,hrapop
CFAP20,https://purl.org/ccf/ASCTB-TEMP_cfap20,hrapop
CFAP20DC,http://identifiers.org/hgnc/24763,hrapop
CFAP20DC-AS1,http://identifiers.org/hgnc/41063,hrapop
CFAP20DC-DT,http://identifiers.org/hgnc/55618,hrapop
CFAP210,http://identifiers.org/hgnc/25064,hrapop
CFAP221,http://identifiers.org/hgnc/33720,hrapop
CFAP221,https://purl.org/ccf/ASCTB-TEMP_cfap221,hrapop
CFAP251,http://identifiers.org/hgnc/28506,hrapop
CFAP263,http://identifiers.org/hgnc/25002,hrapop
CFAP276,http://identifiers.org/hgnc/32331,hrapop
CFAP298,http://identifiers.org/hgnc/1301,hrapop
CFAP298-TCP10L,http://identifiers.org/hgnc/54636,hrapop
CFAP299,http://identifiers.org/hgnc/28554,hrapop
CFAP300,http://identifiers.org/hgnc/28188,hrapop
CFAP36,http://identifiers.org/hgnc/30540,hrapop
CFAP410,http://identifiers.org/hgnc/1260,hrapop
CFAP418,http://identifiers.org/hgnc/27232,hrapop
CFAP418-AS1,http://identifiers.org/hgnc/50444,hrapop
CFAP43,http://identifiers.org/hgnc/26684,hrapop
CFAP43,https://purl.org/ccf/ASCTB-TEMP_cfap43,hrapop
CFAP44,http://identifiers.org/hgnc/25631,hrapop
CFAP44,https://purl.org/ccf/ASCTB-TEMP_cfap44,hrapop
CFAP44-AS1,http://identifiers.org/hgnc/41113,hrapop
CFAP45,http://identifiers.org/hgnc/17229,hrapop
CFAP45,https://purl.org/ccf/ASCTB-TEMP_cfap45,hrapop
CFAP46,http://identifiers.org/hgnc/25247,hrapop
CFAP46,https://purl.org/ccf/ASCTB-TEMP_cfap46,hrapop
CFAP47,http://identifiers.org/hgnc/26708,hrapop
CFAP47,https://purl.org/ccf/ASCTB-TEMP_cfap47,hrapop
CFAP52,http://identifiers.org/hgnc/16053,hrapop
CFAP52,https://purl.org/ccf/ASCTB-TEMP_cfap52,hrapop
CFAP53,http://identifiers.org/hgnc/26530,hrapop
CFAP53,https://purl.org/ccf/ASCTB-TEMP_cfap53,hrapop
CFAP54,http://identifiers.org/hgnc/26456,hrapop
CFAP54,https://purl.org/ccf/ASCTB-TEMP_cfap54,hrapop
CFAP58,http://identifiers.org/hgnc/26676,hrapop
CFAP58,https://purl.org/ccf/ASCTB-TEMP_cfap58,hrapop
CFAP61,http://identifiers.org/hgnc/15872,hrapop
CFAP61,https://purl.org/ccf/ASCTB-TEMP_cfap61,hrapop
CFAP65,http://identifiers.org/hgnc/25325,hrapop
CFAP68,http://identifiers.org/hgnc/1163,hrapop
CFAP69,http://identifiers.org/hgnc/26107,hrapop
CFAP70,http://identifiers.org/hgnc/30726,hrapop
CFAP70,https://purl.org/ccf/ASCTB-TEMP_cfap70,hrapop
CFAP73,http://identifiers.org/hgnc/37100,hrapop
CFAP74,http://identifiers.org/hgnc/29368,hrapop
CFAP74,https://purl.org/ccf/ASCTB-TEMP_cfap74,hrapop
CFAP77,http://identifiers.org/hgnc/33776,hrapop
CFAP90,http://identifiers.org/hgnc/27028,hrapop
CFAP91,http://identifiers.org/hgnc/24010,hrapop
CFAP95,http://identifiers.org/hgnc/31422,hrapop
CFAP96,http://identifiers.org/hgnc/34346,hrapop
CFAP97,http://identifiers.org/hgnc/29276,hrapop
CFAP97,https://purl.org/ccf/ASCTB-TEMP_cfap97,hrapop
CFAP99,http://identifiers.org/hgnc/51180,hrapop
CFB,http://identifiers.org/hgnc/1037,hrapop
CFB,https://purl.org/ccf/ASCTB-TEMP_cfb,hrapop
CFC1,http://identifiers.org/hgnc/18292,hrapop
CFC1,https://purl.org/ccf/ASCTB-TEMP_cfc1,hrapop
CFD,http://identifiers.org/hgnc/2771,hrapop
CFD,https://purl.org/ccf/ASCTB-TEMP_cfd,hrapop
CFDP1,http://identifiers.org/hgnc/1873,hrapop
CFH,http://identifiers.org/hgnc/4883,hrapop
CFH,https://purl.org/ccf/ASCTB-TEMP_cfh,hrapop
CFHR1,http://identifiers.org/hgnc/4888,hrapop
CFHR2,http://identifiers.org/hgnc/4890,hrapop
CFHR3,https://purl.org/ccf/ASCTB-TEMP_cfhr3,hrapop
CFI,http://identifiers.org/hgnc/5394,hrapop
CFI,https://purl.org/ccf/ASCTB-TEMP_cfi,hrapop
CFL1,http://identifiers.org/hgnc/1874,hrapop
CFL2,http://identifiers.org/hgnc/1875,hrapop
CFL2,https://purl.org/ccf/ASCTB-TEMP_cfl2,hrapop
CFLAR,http://identifiers.org/hgnc/1876,hrapop
CFLAR,https://purl.org/ccf/ASCTB-TEMP_cflar,hrapop
CFLAR-AS1,http://identifiers.org/hgnc/14437,hrapop
CFP,http://identifiers.org/hgnc/8864,hrapop
CFP,https://purl.org/ccf/ASCTB-TEMP_cfp,hrapop
CFTR,http://identifiers.org/hgnc/1884,hrapop
CFTR,https://purl.org/ccf/ASCTB-TEMP_cftr,hrapop
CGA,http://identifiers.org/hgnc/1885,hrapop
CGAS,http://identifiers.org/hgnc/21367,hrapop
CGGBP1,http://identifiers.org/hgnc/1888,hrapop
CGGBP1,https://purl.org/ccf/ASCTB-TEMP_cggbp1,hrapop
CGNL1,http://identifiers.org/hgnc/25931,hrapop
CGNL1,https://purl.org/ccf/ASCTB-TEMP_cgnl1,hrapop
CGRRF1,http://identifiers.org/hgnc/15528,hrapop
CH25H,http://identifiers.org/hgnc/1907,hrapop
CH25H,https://purl.org/ccf/ASCTB-TEMP_ch25h,hrapop
CHAC1,https://purl.org/ccf/ASCTB-TEMP_chac1,hrapop
CHAC2,http://identifiers.org/hgnc/32363,hrapop
CHAD,http://identifiers.org/hgnc/1909,hrapop
CHAF1A,http://identifiers.org/hgnc/1910,hrapop
CHAF1A,https://purl.org/ccf/ASCTB-TEMP_chaf1a,hrapop
CHAF1B,http://identifiers.org/hgnc/1911,hrapop
CHAF1B,https://purl.org/ccf/ASCTB-TEMP_chaf1b,hrapop
CHAMP1,http://identifiers.org/hgnc/20311,hrapop
CHASERR,http://identifiers.org/hgnc/48626,hrapop
CHAT,https://purl.org/ccf/ASCTB-TEMP_chat,hrapop
CHCHD1,http://identifiers.org/hgnc/23518,hrapop
CHCHD10,http://identifiers.org/hgnc/15559,hrapop
CHCHD10,https://purl.org/ccf/ASCTB-TEMP_chchd10,hrapop
CHCHD2,http://identifiers.org/hgnc/21645,hrapop
CHCHD2,https://purl.org/ccf/ASCTB-TEMP_chchd2,hrapop
CHCHD3,http://identifiers.org/hgnc/21906,hrapop
CHCHD4,http://identifiers.org/hgnc/26467,hrapop
CHCHD4,https://purl.org/ccf/ASCTB-TEMP_chchd4,hrapop
CHCHD5,http://identifiers.org/hgnc/17840,hrapop
CHCHD6,http://identifiers.org/hgnc/28184,hrapop
CHCHD6,https://purl.org/ccf/ASCTB-TEMP_chchd6,hrapop
CHCHD7,http://identifiers.org/hgnc/28314,hrapop
CHCT1,http://identifiers.org/hgnc/26990,hrapop
CHD1,http://identifiers.org/hgnc/1915,hrapop
CHD1,https://purl.org/ccf/ASCTB-TEMP_chd1,hrapop
CHD1-DT,http://identifiers.org/hgnc/52907,hrapop
CHD1L,http://identifiers.org/hgnc/1916,hrapop
CHD2,http://identifiers.org/hgnc/1917,hrapop
CHD2,https://purl.org/ccf/ASCTB-TEMP_chd2,hrapop
CHD3,http://identifiers.org/hgnc/1918,hrapop
CHD4,http://identifiers.org/hgnc/1919,hrapop
CHD4,https://purl.org/ccf/ASCTB-TEMP_chd4,hrapop
CHD5,https://purl.org/ccf/ASCTB-TEMP_chd5,hrapop
CHD6,http://identifiers.org/hgnc/19057,hrapop
CHD6,https://purl.org/ccf/ASCTB-TEMP_chd6,hrapop
CHD7,http://identifiers.org/hgnc/20626,hrapop
CHD7,https://purl.org/ccf/ASCTB-TEMP_chd7,hrapop
CHD8,http://identifiers.org/hgnc/20153,hrapop
CHD8,https://purl.org/ccf/ASCTB-TEMP_chd8,hrapop
CHD9,http://identifiers.org/hgnc/25701,hrapop
CHD9,https://purl.org/ccf/ASCTB-TEMP_chd9,hrapop
CHD9NB,http://identifiers.org/hgnc/53436,hrapop
CHDH,http://identifiers.org/hgnc/24288,hrapop
CHDH,https://purl.org/ccf/ASCTB-TEMP_chdh,hrapop
CHEK1,http://identifiers.org/hgnc/1925,hrapop
CHEK1,https://purl.org/ccf/ASCTB-TEMP_chek1,hrapop
CHEK2,http://identifiers.org/hgnc/16627,hrapop
CHEK2,https://purl.org/ccf/ASCTB-TEMP_chek2,hrapop
CHERP,http://identifiers.org/hgnc/16930,hrapop
CHERP,https://purl.org/ccf/ASCTB-TEMP_cherp,hrapop
CHFR,http://identifiers.org/hgnc/20455,hrapop
CHGA,http://identifiers.org/hgnc/1929,hrapop
CHGA,https://purl.org/ccf/ASCTB-TEMP_chga,hrapop
CHGB,http://identifiers.org/hgnc/1930,hrapop
CHGB,https://purl.org/ccf/ASCTB-TEMP_chgb,hrapop
CHI3L1,http://identifiers.org/hgnc/1932,hrapop
CHI3L1,https://purl.org/ccf/ASCTB-TEMP_chi3l1,hrapop
CHI3L2,http://identifiers.org/hgnc/1933,hrapop
CHI3L2,https://purl.org/ccf/ASCTB-TEMP_chi3l2,hrapop
CHIA,https://purl.org/ccf/ASCTB-TEMP_chia,hrapop
CHIC1,http://identifiers.org/hgnc/1934,hrapop
CHIC2,http://identifiers.org/hgnc/1935,hrapop
CHIC2,https://purl.org/ccf/ASCTB-TEMP_chic2,hrapop
CHID1,http://identifiers.org/hgnc/28474,hrapop
CHIT1,http://identifiers.org/hgnc/1936,hrapop
CHIT1,https://purl.org/ccf/ASCTB-TEMP_chit1,hrapop
CHKA,http://identifiers.org/hgnc/1937,hrapop
CHKA,https://purl.org/ccf/ASCTB-TEMP_chka,hrapop
CHKB,http://identifiers.org/hgnc/1938,hrapop
CHKB-CPT1B,http://identifiers.org/hgnc/41998,hrapop
CHL1,http://identifiers.org/hgnc/1939,hrapop
CHL1,https://purl.org/ccf/ASCTB-TEMP_chl1,hrapop
CHM,http://identifiers.org/hgnc/1940,hrapop
CHM,https://purl.org/ccf/ASCTB-TEMP_chm,hrapop
CHML,http://identifiers.org/hgnc/1941,hrapop
CHML,https://purl.org/ccf/ASCTB-TEMP_chml,hrapop
CHMP1A,http://identifiers.org/hgnc/8740,hrapop
CHMP1A,https://purl.org/ccf/ASCTB-TEMP_chmp1a,hrapop
CHMP1B,http://identifiers.org/hgnc/24287,hrapop
CHMP1B,https://purl.org/ccf/ASCTB-TEMP_chmp1b,hrapop
CHMP1B-AS1,http://identifiers.org/hgnc/52778,hrapop
CHMP2A,http://identifiers.org/hgnc/30216,hrapop
CHMP2B,http://identifiers.org/hgnc/24537,hrapop
CHMP2B,https://purl.org/ccf/ASCTB-TEMP_chmp2b,hrapop
CHMP3,http://identifiers.org/hgnc/29865,hrapop
