gene_label,ct_label,as_label,as,ct,gene,source,avg_mean_gene_expr,cell_instance_count,dataset_count
CDH5,blood vessel endothelial cell,middle hemorrhoidal vein,http://purl.obolibrary.org/obo/UBERON_8600057,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,uterine vein,http://purl.obolibrary.org/obo/UBERON_8600058,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,basivertebral vein,http://purl.obolibrary.org/obo/UBERON_8600066,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,left anterior descending artery,http://purl.obolibrary.org/obo/UBERON_8600102,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,lumbar vein,http://purl.obolibrary.org/obo/UBERON_8600105,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Anterior superior pancreaticoduodenal vein,http://purl.org/sig/ont/fma/fma0329297,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Posterior superior pancreaticoduodenal vein,http://purl.org/sig/ont/fma/fma0329298,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Right gastroepiploic vein,http://purl.org/sig/ont/fma/fma15397,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Left portal vein,http://purl.org/sig/ont/fma/fma15415,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Anterior superior segmental branch of right portal vein,http://purl.org/sig/ont/fma/fma15420,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Posterior inferior segmental branch of right portal vein,http://purl.org/sig/ont/fma/fma15424,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Caudate lobe branch of left portal vein,http://purl.org/sig/ont/fma/fma15425,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Medial superior segmental branch of left portal vein,http://purl.org/sig/ont/fma/fma15428,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Medial inferior segmental branch of left portal vein,http://purl.org/sig/ont/fma/fma15429,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Lateral superior segmental branch of left portal vein,http://purl.org/sig/ont/fma/fma15431,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Lateral inferior segmental branch of left portal vein,http://purl.org/sig/ont/fma/fma15432,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Posterior superior segmental tributary of right hepatic vein,http://purl.org/sig/ont/fma/fma15796,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Anterior superior segmental tributary of right hepatic vein,http://purl.org/sig/ont/fma/fma15798,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Pubic vein,http://purl.org/sig/ont/fma/fma21200,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Right common iliac vein,http://purl.org/sig/ont/fma/fma21387,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Marginal branch of right coronary artery,http://purl.org/sig/ont/fma/fma3818,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Sinoatrial nodal branch of right coronary artery,http://purl.org/sig/ont/fma/fma3823,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Atrioventricular node branch of right coronary artery,http://purl.org/sig/ont/fma/fma3851,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Plantar venous arch of foot,http://purl.org/sig/ont/fma/fma44489,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Left bronchial vein,http://purl.org/sig/ont/fma/fma4837,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Left eleventh posterior intercostal vein,http://purl.org/sig/ont/fma/fma4949,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Meningeal branch of occipital artery,http://purl.org/sig/ont/fma/fma49618,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Left tenth posterior intercostal vein,http://purl.org/sig/ont/fma/fma4962,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Left ninth posterior intercostal vein,http://purl.org/sig/ont/fma/fma4969,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Left eighth posterior intercostal vein,http://purl.org/sig/ont/fma/fma4976,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Thalamoperforating artery,http://purl.org/sig/ont/fma/fma50624,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Thalamogeniculate artery,http://purl.org/sig/ont/fma/fma50629,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Right inferior phrenic vein,http://purl.org/sig/ont/fma/fma68069,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Set of anterior spinal veins,http://purl.org/sig/ont/fma/fma70892,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,anterior accessory saphenous vein,https://purl.org/ccf/ASCTB-TEMP_anterior-accessory-saphenous-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,anterior radicular vein,https://purl.org/ccf/ASCTB-TEMP_anterior-radicular-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,inferior vein of Sappey,https://purl.org/ccf/ASCTB-TEMP_inferior-vein-of-sappey,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,left lateral hepatic portal vein,https://purl.org/ccf/ASCTB-TEMP_left-lateral-hepatic-portal-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,left lateral hepatic portal vein #2,https://purl.org/ccf/ASCTB-TEMP_left-lateral-hepatic-portal-vein-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,left medial hepatic portal vein,https://purl.org/ccf/ASCTB-TEMP_left-medial-hepatic-portal-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,periductal branch of interlobular vein of pancreas,https://purl.org/ccf/ASCTB-TEMP_periductal-branch-of-interlobular-vein-of-pancreas,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,right anterior hepatic portal vein,https://purl.org/ccf/ASCTB-TEMP_right-anterior-hepatic-portal-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,right anterior hepatic portal vein #2,https://purl.org/ccf/ASCTB-TEMP_right-anterior-hepatic-portal-vein-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,segmental renal vein,https://purl.org/ccf/ASCTB-TEMP_segmental-renal-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superior vein of Sappey,https://purl.org/ccf/ASCTB-TEMP_superior-vein-of-sappey,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,vein of Burow,https://purl.org/ccf/ASCTB-TEMP_vein-of-burow,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,vena recta of large intestine #4,https://purl.org/ccf/ASCTB-TEMP_vena-recta-of-large-intestine-4,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,straight venules of kidney,http://purl.obolibrary.org/obo/UBERON_0010181,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Stellate vein of kidney,http://purl.org/sig/ont/fma/fma321526,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,Auricular branch of posterior auricular artery,http://purl.org/sig/ont/fma/fma49641,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,segmental spinal artery #5,https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery-5,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,septal perforating artery #2,https://purl.org/ccf/ASCTB-TEMP_septal-perforating-artery-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,stylomastoid branch of occipital artery,https://purl.org/ccf/ASCTB-TEMP_stylomastoid-branch-of-occipital-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,First diagonal branch of anterior descending branch of left coronary artery,http://purl.org/sig/ont/fma/fma322901,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,axillary vein,http://purl.obolibrary.org/obo/UBERON_0000985,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,anterior jugular vein,http://purl.obolibrary.org/obo/UBERON_0001104,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,basilic vein,http://purl.obolibrary.org/obo/UBERON_0001411,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,median basilic vein,http://purl.obolibrary.org/obo/UBERON_0001414,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,arch of aorta,http://purl.obolibrary.org/obo/UBERON_0001508,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,internal jugular vein,http://purl.obolibrary.org/obo/UBERON_0001586,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,subclavian vein,http://purl.obolibrary.org/obo/UBERON_0001587,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,vertebral vein,http://purl.obolibrary.org/obo/UBERON_0001588,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,internal thoracic vein,http://purl.obolibrary.org/obo/UBERON_0001589,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,pericardiacophrenic vein,http://purl.obolibrary.org/obo/UBERON_0001590,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,thymic vein,http://purl.obolibrary.org/obo/UBERON_0001591,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superficial temporal artery,http://purl.obolibrary.org/obo/UBERON_0001614,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,transverse sinus,http://purl.obolibrary.org/obo/UBERON_0001641,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,right pulmonary artery,http://purl.obolibrary.org/obo/UBERON_0001651,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,left pulmonary artery,http://purl.obolibrary.org/obo/UBERON_0001652,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,submental vein,http://purl.obolibrary.org/obo/UBERON_0001655,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,deep temporal vein,http://purl.obolibrary.org/obo/UBERON_0001661,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,anterior cerebral vein,http://purl.obolibrary.org/obo/UBERON_0001672,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,brachiocephalic vein,http://purl.obolibrary.org/obo/UBERON_0003711,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,naso-frontal vein,http://purl.obolibrary.org/obo/UBERON_0004689,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,sigmoid sinus,http://purl.obolibrary.org/obo/UBERON_0005475,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,posterior auricular vein,http://purl.obolibrary.org/obo/UBERON_0006199,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,lingual vein,http://purl.obolibrary.org/obo/UBERON_0006634,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,great cerebral vein,http://purl.obolibrary.org/obo/UBERON_0006666,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superior epigastric vein,http://purl.obolibrary.org/obo/UBERON_0007155,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,inferior thyroid vein,http://purl.obolibrary.org/obo/UBERON_0007156,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superior thyroid vein,http://purl.obolibrary.org/obo/UBERON_0007157,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superior ophthalmic vein,http://purl.obolibrary.org/obo/UBERON_0011192,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superior intercostal vein,http://purl.obolibrary.org/obo/UBERON_0012194,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,left superior intercostal vein,http://purl.obolibrary.org/obo/UBERON_0012195,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,right superior intercostal vein,http://purl.obolibrary.org/obo/UBERON_0012196,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,anterior intercostal vein,http://purl.obolibrary.org/obo/UBERON_0012200,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superior phrenic vein,http://purl.obolibrary.org/obo/UBERON_0012237,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,pterygoid plexus,http://purl.obolibrary.org/obo/UBERON_0014685,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,pulmonary capillary,http://purl.obolibrary.org/obo/UBERON_0016405,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,lacrimal vein,http://purl.obolibrary.org/obo/UBERON_0018256,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,middle thyroid vein,http://purl.obolibrary.org/obo/UBERON_0034965,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superior bulb of internal jugular vein,http://purl.obolibrary.org/obo/UBERON_0034981,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,superficial middle cerebral vein,http://purl.obolibrary.org/obo/UBERON_0035231,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,posterior external jugular vein,http://purl.obolibrary.org/obo/UBERON_0035249,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
CDH5,blood vessel endothelial cell,right subcostal vein,http://purl.obolibrary.org/obo/UBERON_0035474,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/1764,asctb,,,
