"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030018","Connecting Tubule Principal",11213.274,0.00386721479015192,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030018","Connecting Tubule Principal",514.608,0.0362023495564613,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030018","Connecting Tubule Principal",310.825,0.00761836773079775,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030018","Connecting Tubule Principal",2743.538,0.0056693283520806,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030018","Connecting Tubule Principal",11213.274,0.00386721479015192,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030020","Connecting Tubule Intercalated Type A",42.926,0.000021850929760421,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030020","Connecting Tubule Intercalated Type A",42.926,0.000021850929760421,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030020","Connecting Tubule Intercalated Type A",5,0.0000103891092081883,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030020","Connecting Tubule Intercalated Type A",5,0.0000103891092081883,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030020","Connecting Tubule Intercalated Type A",666,0.00022968894278702,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030020","Connecting Tubule Intercalated Type A",11.152,0.000273337205610413,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030020","Connecting Tubule Intercalated Type A",135.545,0.000280094211008838,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030020","Connecting Tubule Intercalated Type A",11.152,0.000273337205610413,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030020","Connecting Tubule Intercalated Type A",666,0.00022968894278702,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030020","Connecting Tubule Intercalated Type A",135.545,0.000280094211008838,"Connecting Tubule Intercalated Type A","AZ:0000028","kidney connecting tubule alpha-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030022","Medullary Fibroblast",78778.083,0.0401009727972234,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030022","Medullary Fibroblast",78778.083,0.0401009727972234,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030022","Medullary Fibroblast",32224.459,0.0669566847451573,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030022","Medullary Fibroblast",32224.459,0.0669566847451573,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:4030022","Medullary Fibroblast",3872.384,0.282305707346248,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:4030022","Medullary Fibroblast",3872.384,0.282305707346248,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030022","Medullary Fibroblast",40603.482,0.0140032595406183,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030022","Medullary Fibroblast",2915.3,0.0714544436438339,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030022","Medullary Fibroblast",330.576,0.0232558139534884,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030022","Medullary Fibroblast",40603.482,0.0140032595406183,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030022","Medullary Fibroblast",9911.571,0.0204815644922578,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030022","Medullary Fibroblast",2915.3,0.0714544436438339,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030022","Medullary Fibroblast",330.576,0.0232558139534884,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030022","Medullary Fibroblast",9911.571,0.0204815644922578,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",261.448,0.00526890419497058,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",141.21,0.00270251333740379,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",57.19,0.0400264836884555,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",540.698,0.049029009829777,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",29730.1,0.0151337261070282,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",57.19,0.0400264836884555,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",261.448,0.00526890419497058,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",141.21,0.00270251333740379,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",29730.1,0.0151337261070282,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",540.698,0.049029009829777,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",20038.492,0.0416364163510815,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",20038.492,0.0416364163510815,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",294.272,0.0214531061775369,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",294.272,0.0214531061775369,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",696.936,0.049029009829777,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",217,0.00531870279927005,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",3987.829,0.00824056820534261,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",696.936,0.049029009829777,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",32499.288,0.0112082989520284,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",3987.829,0.00824056820534261,"Descending Vasa Recta Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",32499.288,0.0112082989520284,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","ASCTB-TEMP:descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ",217,0.00531870279927005,"Descending Vasa Recta Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",93.617,0.00179166624961214,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",144.098,0.0130664109326301,"Peritubular Capilary Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",13211.123,0.00672495272630298,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",0.688,0.000481521608282171,"Peritubular Capilary Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",650.567,0.0131107340481068,"Peritubular Capilary Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",93.617,0.00179166624961214,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",144.098,0.0130664109326301,"Peritubular Capilary Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",650.567,0.0131107340481068,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",0.688,0.000481521608282171,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",2372.153,0.0049289113151063,"Peritubular Capilary Endothelial ",NA,NA
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",13211.123,0.00672495272630298,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",2372.153,0.0049289113151063,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",1.904,0.000138805982771145,"Peritubular Capilary Endothelial ",NA,NA
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","ASCTB-TEMP:peritubular-capilary-endothelial","Peritubular Capilary Endothelial ",1.904,0.000138805982771145,"Peritubular Capilary Endothelial ",NA,NA
