organ,organ_id,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,node_type,glb file of single organs,Ref/1,Ref/1/ID,combo,color
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,mesangial cell,2.648,0.0004795013186286262,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_mesangial cell,#db78b0
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,6.62,0.001198753296571566,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_podocyte,#0552ba
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,1.324,0.0002397506593143131,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_mature NK T cell,#cbcae7
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,16.55,0.002996883241428914,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_M2 macrophage,#8cec12
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,9.268,0.001678254615200192,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_endothelial cell of lymphatic vessel,#c6556c
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,renal beta-intercalated cell,1.324,0.0002397506593143131,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_renal beta-intercalated cell,#0f563e
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,1.986,0.0003596259889714697,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_Schwann cell,#241155
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,0.662,0.0001198753296571566,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_monocyte-derived dendritic cell,#2ab39e
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,5.958,0.001078877966914409,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_endothelial cell of arteriole,#60bc2f
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,2.648,0.0004795013186286262,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_parietal epithelial cell,#7cc394
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,33.1,0.005993766482857828,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney interstitial fibroblast,#dc1faf
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,kidney cortex collecting duct principal cell,7.944000000000001,0.001438503955885879,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney cortex collecting duct principal cell,#6d4d94
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,kidney cortex collecting duct intercalated cell,57.594,0.01042915368017262,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney cortex collecting duct intercalated cell,#50837c
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,kidney outer medulla collecting duct principal cell,526.2900000000001,0.09530088707743949,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney outer medulla collecting duct principal cell,#af5cd2
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,kidney outer medulla collecting duct intercalated cell,28.466,0.005154639175257732,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney outer medulla collecting duct intercalated cell,#b72136
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,kidney connecting tubule epithelial cell,27.804,0.005034763845600575,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney connecting tubule epithelial cell,#e80b7b
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,macula densa epithelial cell,35.086,0.006353392471829296,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_macula densa epithelial cell,#6ed084
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,glomerular capillary endothelial cell,3.972,0.0007192519779429394,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_glomerular capillary endothelial cell,#6466aa
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,kidney loop of Henle thin ascending limb epithelial cell,1.324,0.0002397506593143131,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney loop of Henle thin ascending limb epithelial cell,#0e3872
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,1666.916,0.3018460800767202,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney loop of Henle medullary thick ascending limb epithelial cell,#99d1ee
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,1491.486,0.2700791177175737,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney loop of Henle cortical thick ascending limb epithelial cell,#32999a
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,vasa recta ascending limb cell,156.894,0.0284104531287461,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_vasa recta ascending limb cell,#1d2826
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,88.708,0.01606329417405898,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_renal interstitial pericyte,#b127aa
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,epithelial cell of proximal tubule segment 3,85.39800000000001,0.0154639175257732,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_epithelial cell of proximal tubule segment 3,#50a364
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,kidney loop of Henle short descending thin limb epithelial cell,358.142,0.0648525533445217,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney loop of Henle short descending thin limb epithelial cell,#2a0ff3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,221.108,0.04003836010549029,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney loop of Henle long descending thin limb outer medulla epithelial cell,#790a4f
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,0.662,0.0001198753296571566,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney loop of Henle long descending thin limb inner medulla epithelial cell,#6c8a3d
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,epithelial cell of early distal convoluted tubule,9.268,0.001678254615200192,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_epithelial cell of early distal convoluted tubule,#0ee72e
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,199.924,0.03620234955646128,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_kidney connecting tubule principal cell,#d38e4a
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,128.428,0.02325581395348837,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_renal medullary fibroblast,#766428
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,270.758,0.04902900982977704,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_Descending Vasa Recta Endothelial ,#3a33b4
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,72.158,0.01306641093263006,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,surface,VH_M_Kidney_L,,,Left kidney_hilum of kidney_Peritubular Capilary Endothelial ,#360391
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,7601.548000000001,0.2587151026110405,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_fibroblast,#28a2fe
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,161.777,0.005506003929082116,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_mesothelial cell,#abc608
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,734.288,0.02499114591739153,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_T cell,#0eb2d7
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,59.44800000000001,0.002023284654654702,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_mast cell,#e87e25
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,243.375,0.00828315339164628,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_endothelial cell,#8b9bc0
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,161.383,0.005492594324824043,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_adipocyte,#e07d9b
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,682.8130000000001,0.02323921855905566,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_smooth muscle cell,#f7a69c
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,1543.813,0.05254294766108934,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_macrophage,#7d6635
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,311.1689999999999,0.01059049022177783,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_B cell,#319c5d
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,590.7460000000001,0.02010576161685249,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_natural killer cell,#a7411d
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,pericyte,1771.884,0.06030523662744232,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_pericyte,#dedd3c
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,3374.383000000001,0.1148455346324131,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_Atrial Cardiomyocyte,#a76cd3
heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,3599.087,0.1224932293410582,10,#VHMHeart,#VHMaleOrgans,VH_M_right_cardiac_atrium,right cardiac atrium,UBERON:0002078,mesh,VH_M_Heart,,,heart_right cardiac atrium_Ventricular Cardiomycoyte,#ca257b
