"organ","as","as_id","cell_id"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:activated-cd4-t"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:activated-cd8-t"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:activated-t"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:adult-glia"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:angiogenic-pericyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:arterial-capillary"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:best2-goblet-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:best4-epithelial"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:branch-a1-imn-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:branch-a2-ipan-in-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:branch-a3-ipan-in-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:branch-a4-in-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:branch-b1-emn-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:branch-b2-emn-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:branch-b3-ipan-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cd4-t-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cd57-enterocyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cd66-enterocyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cd7-immune"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cd8-t"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cd8-tmem"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cdc1"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cdc2"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:clc-mast-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cldn10-cells"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:clp"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:colonocyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:contractile-pericyte-pln-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cx3cr1-cd8-tmem"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cycling-b-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cycling-ec"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cycling-encc-glia"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cycling-neuroblast"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cycling-plasma-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cycling-stromal"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:cycling-ta"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:d-cells-sst-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:dc"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:differentiating-glia"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:distal-progenitor"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:dz-gc-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:ec-cells-npw-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:ec-cells-tac1-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:eecs"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:encc-glia-progenitor"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:endothelial"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:enterocyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:fcrl4-memory-b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:fdc"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:fetal-arterial-ec"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:fetal-venous-ec"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:gc-b-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:germ"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:glia-1-dhh-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:glia-2-eln-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:glia-3-bcan-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:goblet"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:goblet-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:i-cells-cck-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:icc"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:iga-plasma-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:igg-plasma-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:igm-plasma-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:ilc2"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:ilc3"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:ilcp"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:immature-b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:immature-pericyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:k-cells-gip-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:l-cells-pyy-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec1-ackr4-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec2-madcam1-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec3-adgrg3-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec4-stab2-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec5-cldn11-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec6-adamts4-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lti-like-ncr-ilc3"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lymphatic"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lymphoid-dc"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lyve1-macrophage"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:lz-gc-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:m-x-cells-mln-ghrl-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:m1-macrophage"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:m2-macrophage"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:macrophages"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mait-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mast-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mature-arterial-ec"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mature-venous-ec"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:megakaryocyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:memory-b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mesoderm-1-hand1-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mesoderm-2-zeb2-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mesothelium"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mesothelium-prg4-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mesothelium-rgs5-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:microfold-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mln-stroma-fmo2-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mlto"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mmp9-inflammatory-macrophage"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:monocytes"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:mpo-mono-neutrophil"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:muc1-enterocyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:myofibroblast"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:myofibroblast-rspo2-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:n-cells-nts-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:naive-b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:nerve"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:neuroblast"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:neuroendocrine"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:neutrophil"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:nk"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:nk-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:nk-t-cell"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:paneth"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:pdc"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:pericyte"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:plasma"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:pre-b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:pro-b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:progenitor-neurog3-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:proximal-progenitor"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:rbc"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:sell-cd4-t"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:sell-cd8-t"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:smc-part1-capn3-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:smc-plpp2-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:smooth-muscle"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stat1-naive-b"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stem-cells"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stroma"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stromal-1-adamdec1-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stromal-1-ccl11-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stromal-2-ch25h-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stromal-2-npy-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stromal-3-c7-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stromal-3-kcnn3-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:stromal-4-mmp1-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:t-reticular"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:ta"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:tfh"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:th1"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:th17"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:transitional-stromal-3-c3-"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:trdv2-trgv9-gdt"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:treg"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:trgv2-gdt"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:trgv4-gdt"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:trgv5-7-gdt"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:tuft"
"Large Intestine","Descending Colon","UBERON:0001158","ASCTB-TEMP:venous-capillary"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000057"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000097"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000131"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000236"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000576"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000624"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000625"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000775"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0000786"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0002071"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0009009"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0009011"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0009016"
"Large Intestine","Descending Colon","UBERON:0001158","CL:0019032"
"Large Intestine","Descending Colon","UBERON:0001158","CL:1000320"
"Large Intestine","Descending Colon","UBERON:0001158","CL:1001516"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:-cells-ins-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:activated-cd4-t"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:activated-cd8-t"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:activated-t"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:adult-glia"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:angiogenic-pericyte"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:arterial-capillary"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:b"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:best2-goblet-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:best4-epithelial"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:branch-a1-imn-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:branch-a2-ipan-in-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:branch-a3-ipan-in-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:branch-a4-in-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:branch-b1-emn-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:branch-b2-emn-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:branch-b3-ipan-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cd4-t-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cd57-enterocyte"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cd66-enterocyte"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cd7-immune"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cd8-t"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cd8-tmem"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cdc1"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cdc2"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:clc-mast-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cldn10-cells"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:clp"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:colonocyte"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:contractile-pericyte-pln-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cx3cr1-cd8-tmem"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cycling-b-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cycling-ec"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cycling-encc-glia"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cycling-neuroblast"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cycling-plasma-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cycling-stromal"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:cycling-ta"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:d-cells-sst-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:dc"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:differentiating-glia"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:distal-progenitor"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:dz-gc-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:ec-cells-npw-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:ec-cells-tac1-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:eecs"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:encc-glia-progenitor"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:endothelial"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:enterocyte"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:fcrl4-memory-b"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:fdc"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:fetal-arterial-ec"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:fetal-venous-ec"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:gc-b-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:gdt"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:germ"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:glia-1-dhh-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:glia-2-eln-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:glia-3-bcan-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:goblet"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:goblet-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:i-cells-cck-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:icc"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:iga-plasma-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:igg-plasma-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:igm-plasma-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:ilc2"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:ilc3"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:ilcp"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:immature-b"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:immature-pericyte"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:k-cells-gip-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:l-cells-pyy-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec1-ackr4-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec2-madcam1-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec3-adgrg3-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec4-stab2-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec5-cldn11-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec6-adamts4-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lti-like-ncr-ilc3"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lymphatic"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lymphoid-dc"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lyve1-macrophage"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lz-gc-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:m-x-cells-mln-ghrl-"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:m1-macrophage"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:m2-macrophage"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:macrophages"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mait-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mast-cell"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mature-arterial-ec"
"Large Intestine","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mature-venous-ec"
