source,dataset,organ,as,as_iri,age,sex,bmi,tool,cell_type,cell_type_label,cell_type_count,cell_type_percentage,biomarker_label,mean_expression_value
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Male,41.3,celltypist,CL:0000136,Adip1,39,7.34E-04,ZBTB20,1.41169
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,ACACB,0.9480349
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,GHR,0.5646497
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,TMEM132C,1.842179
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,PDE3B,0.2634643
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,TMEM132C,0.3973799
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,SIK2,0.8777292
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,PLIN1,0.2314411
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,EBF1,0.6528385
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,SCD,0.3842795
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,ACACB,2.875139
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,SIK2,2.560556
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,NEAT1,2.313637
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,GHR,2.08098
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,SOX5,0.773411
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,ENSG00000280441.3,3.492384
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,EBF1,2.695608
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,G0S2,2.182872
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,MGST1,1.583902
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,ACACB,1.550943
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,PPARG,1.720316
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,NEAT1,3.389991
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,EBF1,1.687077
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,PDE3B,1.429876
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,GPAM,2.150404
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,ACSL1,1.252421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,148,1.66E-02,SOX5,1.635158
HuBMAP,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,AKT3,1.994724
HuBMAP,https://entity.api.hubmapconsortium.org/entities/3d0bf870aaa607cd0bd0146a461ea0ac,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,AKT3,1.994724
HuBMAP,https://entity.api.hubmapconsortium.org/entities/3d0bf870aaa607cd0bd0146a461ea0ac,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,TACC1,1.794486
HuBMAP,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,ARHGAP29,1.44544
HuBMAP,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,UBR5,1.65213
HuBMAP,https://entity.api.hubmapconsortium.org/entities/3d0bf870aaa607cd0bd0146a461ea0ac,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,LRMDA,2.470306
HuBMAP,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,RBMS3,2.073952
HuBMAP,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,TACC1,1.794486
HuBMAP,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,GNAQ,1.871718
HuBMAP,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,PLXDC2,2.48801
HuBMAP,https://entity.api.hubmapconsortium.org/entities/3d0bf870aaa607cd0bd0146a461ea0ac,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,54,Female,53,celltypist,CL:0000136,Adip2,13,1.77E-02,B2M,1.888304
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,COL4A1,2.174248
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,NEAT1,4.349808
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,GSE1,1.285714
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,PALM2AKAP2,1.796932
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,BNC2,0.5510204
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,SORBS1,2.386152
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,SMAD3,1.673469
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,COL4A1,1.510204
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,SEPTIN9,0.6122448
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,DLC1,2.088949
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,ACSL1,1.306122
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,SLC1A3,2.214194
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,ABCA1,0.7755102
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,PLXNA4,1.241984
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,EBF1,2.089602
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,PLXNA4,1.958913
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,C1QTNF7-AS1,1.010204
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,EFNA5,2.03465
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip1,33,3.28E-04,SMAD3,2.231992
HuBMAP,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,49,4.87E-04,SORBS1,1.755102
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,EBF1,1.56396
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,NCOA1,1.741018
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,APBB2,1.338329
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,ENSG00000283549.1,0.4166667
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,MT-CO1,3.823713
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,TNS1,1.979875
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,LAMA4,1.53752
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,GHR,0.6666667
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,STAT3,1.166667
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,PBX1,2.260563
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,LGR4,0.8333334
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,CDC42EP4,1
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,TPRG1,0.8333334
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,DLC1,2.143848
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,AUTS2,1.467896
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,CALCRL-AS1,1.333333
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,MEST,0.8333334
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,UMAD1,0.4166667
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,azimuth,CL:0000136,Adipocyte,6,5.94E-05,PLXNA4,3.166667
HuBMAP,https://entity.api.hubmapconsortium.org/entities/6015aa7cd30a4522b7e18ec617617619,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,44,Male,25.9,celltypist,CL:0000136,Adip2,9,8.92E-05,MBNL1,1.721699
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,60,Female,25,celltypist,CL:0000136,Adip1,11,3.08E-03,PTPRG,3.803423
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,celltypist,CL:0000136,Adip1,3,4.24E-04,PTPRM,2.106422
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,20,azimuth,CL:0000136,Adipocyte,2,2.83E-04,LINGO1,2.321266
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,45,Female,25,azimuth,CL:0000136,Adipocyte,45,6.54E-03,SLC19A3,1.018736
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,13,3.80E-03,EBF1,1.357294
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,13,3.80E-03,MALAT1,6.905272
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,13,3.80E-03,GPC6,0.6600802
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,13,3.80E-03,GRK3,1.179671
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,13,3.80E-03,AGPAT2,1.133339
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,13,3.80E-03,FASN,0.7573446
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,13,3.80E-03,GPAM,1.656903
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,45,Female,25,azimuth,CL:0000136,Adipocyte,23,2.46E-03,PLIN1,1.002841
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,45,Female,25,azimuth,CL:0000136,Adipocyte,23,2.46E-03,GHR,1.643135
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,55,Male,25,celltypist,CL:0000136,Adip1,7,2.83E-03,AKAP13,2.546117
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,55,Male,25,celltypist,CL:0000136,Adip1,7,2.83E-03,AKAP13,2.546117
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,55,Male,25,celltypist,CL:0000136,Adip1,7,2.83E-03,AKAP13,2.546117
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,55,Male,25,azimuth,CL:0000136,Adipocyte,3,1.21E-03,SRPX2,0.9885561
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,55,Male,25,azimuth,CL:0000136,Adipocyte,3,1.21E-03,SRPX2,0.9885561
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,MT-RNR2,3.043972
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,SOX5,2.318002
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,celltypist,CL:0000136,Adip1,83,1.58E-03,MALAT1,4.588219
HuBMAP,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,25,Female,23.6,azimuth,CL:0000136,Adipocyte,229,4.36E-03,MALAT1,3.965065
